mapping_id	record_type	record_id	original_pw_id	corrected_pw_id	mapping_disposition	module	actual_requirement_text	semantic_check
EVENT-PNW2-028-PW-236	EVENT	PNW2-028	PW-236	PW-236	RETAINED_SEMANTICALLY_CONSISTENT	TRADE	トレードを独立した中核システムとして設計しteam need・契約・年齢・将来価値・competitive windowを統合する	PASS
EVENT-PNW2-028-PW-237	EVENT	PNW2-028	PW-237	PW-237	RETAINED_SEMANTICALLY_CONSISTENT	TRADE	CPUは他球団で出場機会を失っている有望株や余剰戦力を認識し能動的にトレード獲得を狙う	PASS
EVENT-PNW2-028-PW-238	EVENT	PNW2-028	PW-238	PW-238	RETAINED_SEMANTICALLY_CONSISTENT	TRANSACTION	現役ドラフトをFA・通常トレード・戦力外とは別の選手移動経路として扱い制度自体も変更可能にする	PASS
EVENT-PNW2-029-PW-190	EVENT	PNW2-029	PW-190	PW-190	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	DH/ABS/申告敬遠/牽制制限/base size/延長/tie-break等を変更可能	PASS
EVENT-PNW2-029-PW-191	EVENT	PNW2-029	PW-191	PW-191	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	ボール反発係数やMLB球導入等の用具変更を可能にする	PASS
EVENT-PNW2-029-PW-192	EVENT	PNW2-029	PW-192	PW-192	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	ルール変更は能力値直接補正でなくengine物理/確率条件へ作用	PASS
EVENT-PNW2-029-PW-193	EVENT	PNW2-029	PW-193	PW-193	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	Rule Proposal Engineで提案主体/目的/試験/採決/施行/副作用/再改正を一般化	PASS
EVENT-PNW2-029-PW-213	EVENT	PNW2-029	PW-213	PW-213	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	選手のdraft/二軍/一軍/海外/受賞/移籍/契約/代表/引退後staffを一生涯保存	PASS
EVENT-PNW2-029-PW-215	EVENT	PNW2-029	PW-215	PW-215	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	通算・年度・球団記録を充実させる	PASS
EVENT-PNW2-029-PW-216	EVENT	PNW2-029	PW-216	PW-216	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	ニュースで数字を物語化する	PASS
EVENT-PNW2-030-PW-151	EVENT	PNW2-030	PW-151	PW-151	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	MLB AA/海外大学/JUCO/独立等との新pipelineを構築可能	PASS
EVENT-PNW2-030-PW-155	EVENT	PNW2-030	PW-155	PW-155	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	PASS
EVENT-PNW2-030-PW-156	EVENT	PNW2-030	PW-156	PW-156	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	PASS
EVENT-PNW2-030-PW-168	EVENT	PNW2-030	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNW2-030-PW-175	EVENT	PNW2-030	PW-175	PW-175	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	PASS
EVENT-PNW2-030-PW-177	EVENT	PNW2-030	PW-177	PW-177	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	NPB球団が海外academy/coach/scout等で世界普及へ関与できる	PASS
EVENT-PNW2-030-PW-205	EVENT	PNW2-030	PW-205	PW-205	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	PASS
EVENT-PNW2-030-PW-239	EVENT	PNW2-030	PW-239	PW-239	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	NPBの外国人候補一覧は世界から切り離されたランダム生成ではなくGlobal Baseball Worldに実在する選手からスカウト結果として作る	PASS
EVENT-PNW2-030-PW-241	EVENT	PNW2-030	PW-241	PW-241	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外選手を他球団より早く発見・関係構築すること自体に情報優位と価格優位を持たせる	PASS
EVENT-PNW2-031-PW-145	EVENT	PNW2-031	PW-145	PW-145	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	球団固有の革新的な獲得・育成・分析施策を大量に導入する	PASS
EVENT-PNW2-031-PW-151	EVENT	PNW2-031	PW-151	PW-151	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	MLB AA/海外大学/JUCO/独立等との新pipelineを構築可能	PASS
EVENT-PNW2-031-PW-153	EVENT	PNW2-031	PW-153	PW-153	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	AI活用・AI開発・映像解析・scouting・mechanics等を継続革新領域にする	PASS
EVENT-PNW2-031-PW-155	EVENT	PNW2-031	PW-155	PW-155	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	PASS
EVENT-PNW2-031-PW-156	EVENT	PNW2-031	PW-156	PW-156	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	PASS
EVENT-PNW2-031-PW-157	EVENT	PNW2-031	PW-157	PW-157	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	成功した組織人材を他球団が引き抜きノウハウが拡散する	PASS
EVENT-PNW2-031-PW-177	EVENT	PNW2-031	PW-177	PW-177	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	NPB球団が海外academy/coach/scout等で世界普及へ関与できる	PASS
EVENT-PNW2-031-PW-241	EVENT	PNW2-031	PW-241	PW-241	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外選手を他球団より早く発見・関係構築すること自体に情報優位と価格優位を持たせる	PASS
EVENT-PNW2-031-PW-242	EVENT	PNW2-031	PW-242	PW-242	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	外国人のNPB適応を固定のNPB適応能力1個で決めず underlying skill・役割・league差・環境適応等から自然発生させる	PASS
EVENT-PNW2-032-PW-053	EVENT	PNW2-032	PW-053	PW-053	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	ドラフトを長期人材供給システムとして扱う	PASS
EVENT-PNW2-032-PW-054	EVENT	PNW2-032	PW-054	PW-054	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	高校/大学/社会人/独立を固定成長型でなく年齢・完成度・情報量で差別化	PASS
EVENT-PNW2-032-PW-055	EVENT	PNW2-032	PW-055	PW-055	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	ドラフト候補の真の能力とスカウト評価を分離する	PASS
EVENT-PNW2-032-PW-151	EVENT	PNW2-032	PW-151	PW-151	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	MLB AA/海外大学/JUCO/独立等との新pipelineを構築可能	PASS
EVENT-PNW2-032-PW-168	EVENT	PNW2-032	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNW2-032-PW-173	EVENT	PNW2-032	PW-173	PW-173	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外制度変更がNPBの選手市場へ波及する	PASS
EVENT-PNW2-032-PW-239	EVENT	PNW2-032	PW-239	PW-239	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	NPBの外国人候補一覧は世界から切り離されたランダム生成ではなくGlobal Baseball Worldに実在する選手からスカウト結果として作る	PASS
EVENT-PNW2-032-PW-241	EVENT	PNW2-032	PW-241	PW-241	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外選手を他球団より早く発見・関係構築すること自体に情報優位と価格優位を持たせる	PASS
EVENT-PNW2-033-PW-168	EVENT	PNW2-033	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNW2-033-PW-172	EVENT	PNW2-033	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNW2-033-PW-173	EVENT	PNW2-033	PW-173	PW-173	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外制度変更がNPBの選手市場へ波及する	PASS
EVENT-PNW2-033-PW-174	EVENT	PNW2-033	PW-174	PW-174	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	PASS
EVENT-PNW2-033-PW-175	EVENT	PNW2-033	PW-175	PW-175	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	PASS
EVENT-PNW2-033-PW-179	EVENT	PNW2-033	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNW2-033-PW-180	EVENT	PNW2-033	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNW2-033-PW-256	EVENT	PNW2-033	PW-256	PW-256	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	外国人枠・一軍登録可能数・支配下/育成等のroster制度もRule Proposal Engineで将来変更可能にする	PASS
EVENT-PNW2-034-PW-168	EVENT	PNW2-034	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNW2-034-PW-172	EVENT	PNW2-034	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNW2-034-PW-173	EVENT	PNW2-034	PW-173	PW-173	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外制度変更がNPBの選手市場へ波及する	PASS
EVENT-PNW2-034-PW-239	EVENT	PNW2-034	PW-239	PW-239	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	NPBの外国人候補一覧は世界から切り離されたランダム生成ではなくGlobal Baseball Worldに実在する選手からスカウト結果として作る	PASS
EVENT-PNW2-034-PW-241	EVENT	PNW2-034	PW-241	PW-241	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外選手を他球団より早く発見・関係構築すること自体に情報優位と価格優位を持たせる	PASS
EVENT-PNW2-034-PW-256	EVENT	PNW2-034	PW-256	PW-256	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	外国人枠・一軍登録可能数・支配下/育成等のroster制度もRule Proposal Engineで将来変更可能にする	PASS
EVENT-PNW2-035-PW-133	EVENT	PNW2-035	PW-133	PW-133	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	ポスティング希望→球団容認でも海外契約不成立なら残留する	PASS
EVENT-PNW2-035-PW-134	EVENT	PNW2-035	PW-134	PW-134	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	ポスティング不成立理由を市場/条件/role/medical/制度等から生成	PASS
EVENT-PNW2-035-PW-135	EVENT	PNW2-035	PW-135	PW-135	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	球団のposting friendliness評判を持つ	PASS
EVENT-PNW2-035-PW-168	EVENT	PNW2-035	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNW2-035-PW-172	EVENT	PNW2-035	PW-172	PW-172	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国際制度は自由化だけでなく規制強化/協定終了/ビザ問題等もあり得る	PASS
EVENT-PNW2-035-PW-173	EVENT	PNW2-035	PW-173	PW-173	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外制度変更がNPBの選手市場へ波及する	PASS
EVENT-PNW2-035-PW-240	EVENT	PNW2-035	PW-240	PW-240	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	同一の海外選手をNPB・MLB・KBO・CPBL等の複数市場が同時に評価・交渉しNPBが常に獲得できるわけではない	PASS
EVENT-PNW2-035-PW-256	EVENT	PNW2-035	PW-256	PW-256	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	外国人枠・一軍登録可能数・支配下/育成等のroster制度もRule Proposal Engineで将来変更可能にする	PASS
EVENT-PNW2-036-PW-181	EVENT	PNW2-036	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
EVENT-PNW2-036-PW-182	EVENT	PNW2-036	PW-182	PW-182	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	国際大会が人気/スカウト露出/海外評価/知識交流/国の普及へ影響	PASS
EVENT-PNW2-036-PW-183	EVENT	PNW2-036	PW-183	PW-183	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	国際大会疲労・故障影響をOFF/LIGHT/REALISTIC等でtoggle可能	PASS
EVENT-PNW2-036-PW-185	EVENT	PNW2-036	PW-185	PW-185	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	オールスターに人気/名誉/交流/歴史価値を持たせる	PASS
EVENT-PNW2-036-PW-186	EVENT	PNW2-036	PW-186	PW-186	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	国際大会の躍進が国の人気→競技人口→将来選手供給へfeedback	PASS
EVENT-PNW2-036-PW-187	EVENT	PNW2-036	PW-187	PW-187	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	国際大会史・新しい国家間ライバル関係を保存する	PASS
EVENT-PNW2-036-PW-257	EVENT	PNW2-036	PW-257	PW-257	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	オールスター・代表活動で生まれた他球団選手/コーチとの関係や知識交換が大会後のcareerや移籍判断へ弱く持続し得る	PASS
EVENT-PNW2-037-PW-168	EVENT	PNW2-037	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNW2-037-PW-174	EVENT	PNW2-037	PW-174	PW-174	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	PASS
EVENT-PNW2-037-PW-175	EVENT	PNW2-037	PW-175	PW-175	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	PASS
EVENT-PNW2-037-PW-178	EVENT	PNW2-037	PW-178	PW-178	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	市場を開拓した球団だけが永遠に独占せず他球団/MLBが参入する	PASS
EVENT-PNW2-037-PW-179	EVENT	PNW2-037	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNW2-037-PW-180	EVENT	PNW2-037	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNW2-037-PW-181	EVENT	PNW2-037	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
EVENT-PNW2-037-PW-203	EVENT	PNW2-037	PW-203	PW-203	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	league/地区/CS/Japan Series/interleague/試合数を変更可能	PASS
EVENT-PNW2-038-PW-145	EVENT	PNW2-038	PW-145	PW-145	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	球団固有の革新的な獲得・育成・分析施策を大量に導入する	PASS
EVENT-PNW2-038-PW-155	EVENT	PNW2-038	PW-155	PW-155	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	PASS
EVENT-PNW2-038-PW-156	EVENT	PNW2-038	PW-156	PW-156	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	PASS
EVENT-PNW2-038-PW-174	EVENT	PNW2-038	PW-174	PW-174	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	PASS
EVENT-PNW2-038-PW-175	EVENT	PNW2-038	PW-175	PW-175	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	PASS
EVENT-PNW2-038-PW-176	EVENT	PNW2-038	PW-176	PW-176	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	アフリカ等の新地域が数十年で有力選手供給地になり得る	PASS
EVENT-PNW2-038-PW-177	EVENT	PNW2-038	PW-177	PW-177	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	NPB球団が海外academy/coach/scout等で世界普及へ関与できる	PASS
EVENT-PNW2-038-PW-190	EVENT	PNW2-038	PW-190	PW-190	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	DH/ABS/申告敬遠/牽制制限/base size/延長/tie-break等を変更可能	PASS
EVENT-PNW2-038-PW-205	EVENT	PNW2-038	PW-205	PW-205	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	PASS
EVENT-PNW2-039-PW-174	EVENT	PNW2-039	PW-174	PW-174	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	PASS
EVENT-PNW2-039-PW-175	EVENT	PNW2-039	PW-175	PW-175	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	PASS
EVENT-PNW2-039-PW-179	EVENT	PNW2-039	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNW2-039-PW-180	EVENT	PNW2-039	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNW2-039-PW-181	EVENT	PNW2-039	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
EVENT-PNW2-040-PW-181	EVENT	PNW2-040	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
EVENT-PNW2-040-PW-182	EVENT	PNW2-040	PW-182	PW-182	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	国際大会が人気/スカウト露出/海外評価/知識交流/国の普及へ影響	PASS
EVENT-PNW2-040-PW-193	EVENT	PNW2-040	PW-193	PW-193	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	Rule Proposal Engineで提案主体/目的/試験/採決/施行/副作用/再改正を一般化	PASS
EVENT-PNW2-040-PW-198	EVENT	PNW2-040	PW-198	PW-198	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	制度変更に施行日・経過措置・対象世代を持たせる	PASS
EVENT-PNW2-040-PW-247	EVENT	PNW2-040	PW-247	PW-247	RETAINED_SEMANTICALLY_CONSISTENT	FINANCE	球団ごとの市場規模・資金力差は残すが資金は選択肢を増やす要因であり勝利を自動保証せず小規模球団にも合理的な勝ち筋を残す	PASS
EVENT-PNW2-041-PW-141	EVENT	PNW2-041	PW-141	PW-141	RETAINED_SEMANTICALLY_CONSISTENT	FINANCE	球団財務を選手年俸/スタッフ/スカウト/多軍/海外/R&D/医療等まで持つ	PASS
EVENT-PNW2-041-PW-143	EVENT	PNW2-041	PW-143	PW-143	RETAINED_SEMANTICALLY_CONSISTENT	FINANCE	観客動員を勝率だけでなくスター/若手/地域/記録等から決める	PASS
EVENT-PNW2-041-PW-144	EVENT	PNW2-041	PW-144	PW-144	RETAINED_SEMANTICALLY_CONSISTENT	FINANCE	優勝で収入増だけでなく年俸・期待・スタッフ価格等も上昇	PASS
EVENT-PNW2-041-PW-174	EVENT	PNW2-041	PW-174	PW-174	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	PASS
EVENT-PNW2-041-PW-179	EVENT	PNW2-041	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNW2-041-PW-180	EVENT	PNW2-041	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNW2-041-PW-204	EVENT	PNW2-041	PW-204	PW-204	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	球団移転/売却/合併は低頻度の大事件として将来候補	PASS
EVENT-PNW2-041-PW-247	EVENT	PNW2-041	PW-247	PW-247	RETAINED_SEMANTICALLY_CONSISTENT	FINANCE	球団ごとの市場規模・資金力差は残すが資金は選択肢を増やす要因であり勝利を自動保証せず小規模球団にも合理的な勝ち筋を残す	PASS
EVENT-PNW2-041-PW-248	EVENT	PNW2-041	PW-248	PW-248	RETAINED_SEMANTICALLY_CONSISTENT	OWNERSHIP	オーナー/経営陣は短期長期・投資姿勢・リスク・革新志向等で個性を持っても全球団で勝利意欲自体は高く固定する	PASS
EVENT-PNW2-042-PW-149	EVENT	PNW2-042	PW-149	PW-149	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	ソフトバンク型3軍/4軍制を作れる	PASS
EVENT-PNW2-042-PW-151	EVENT	PNW2-042	PW-151	PW-151	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	MLB AA/海外大学/JUCO/独立等との新pipelineを構築可能	PASS
EVENT-PNW2-042-PW-155	EVENT	PNW2-042	PW-155	PW-155	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	PASS
EVENT-PNW2-042-PW-174	EVENT	PNW2-042	PW-174	PW-174	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	PASS
EVENT-PNW2-042-PW-175	EVENT	PNW2-042	PW-175	PW-175	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	PASS
EVENT-PNW2-042-PW-239	EVENT	PNW2-042	PW-239	PW-239	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	NPBの外国人候補一覧は世界から切り離されたランダム生成ではなくGlobal Baseball Worldに実在する選手からスカウト結果として作る	PASS
EVENT-PNW2-042-PW-241	EVENT	PNW2-042	PW-241	PW-241	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外選手を他球団より早く発見・関係構築すること自体に情報優位と価格優位を持たせる	PASS
EVENT-PNW2-043-PW-129	EVENT	PNW2-043	PW-129	PW-129	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	FA契約を金額だけでなく年数/role/優勝/愛着/地域等で選ぶ	PASS
EVENT-PNW2-043-PW-133	EVENT	PNW2-043	PW-133	PW-133	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	ポスティング希望→球団容認でも海外契約不成立なら残留する	PASS
EVENT-PNW2-043-PW-134	EVENT	PNW2-043	PW-134	PW-134	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	ポスティング不成立理由を市場/条件/role/medical/制度等から生成	PASS
