pair_id,speed_threshold_kmh,age_band,age_max_gap_years,group_comparison,left_player_id,left_player,left_team,left_group,left_position,left_age,left_sprint_kmh,left_powerpro_2026,left_residual_a,left_residual_b,right_player_id,right_player,right_team,right_group,right_position,right_age,right_sprint_kmh,right_powerpro_2026,right_residual_a,right_residual_b,sprint_speed_gap_kmh,age_gap_years,powerpro_left_minus_right,residual_a_left_minus_right,residual_b_left_minus_right
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0047,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0,,24,-24,-24
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0048,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.1,,12,-12,-12
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0049,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0,,24,-24,-25
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0050,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,61565135,菊池 涼介,広島東洋カープ,MIDDLE_NEUTRAL,2B,,31.8,72,-5,-5,0.1,,16,-17,-17
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0051,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,91695157,林 琢真,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,32,82,-13,-8,0.3,,6,-9,-14
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0052,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.1,,21,-21,-21
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0053,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,91695153,並木 秀尊,東京ヤクルトスワローズ,MIDDLE_PREMIUM,CF,,33.8,97,-12,-12,21025157,田中 幹也,中日ドラゴンズ,MIDDLE_NEUTRAL,2B,,33.5,83,0,0,0.3,,14,-12,-12
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0054,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,91695153,並木 秀尊,東京ヤクルトスワローズ,MIDDLE_PREMIUM,CF,,33.8,97,-12,-12,61465133,牧原 大成,福岡ソフトバンクホークス,MIDDLE_NEUTRAL,2B,,33.5,82,1,1,0.3,,15,-13,-13
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0055,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,93195155,丸山 和郁,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.4,86,-13,-13,41245130,外崎 修汰,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.3,68,4,4,0.1,,18,-17,-17
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0056,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,93195155,丸山 和郁,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.4,86,-13,-13,21125134,石井 一成,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.6,79,-4,-4,0.2,,7,-9,-9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0057,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,93195155,丸山 和郁,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.4,86,-13,-13,73375134,吉川 尚輝,読売ジャイアンツ,MIDDLE_NEUTRAL,2B,,32.5,80,-6,-6,0.1,,6,-7,-7
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0058,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,71975136,塩見 泰隆,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.3,83,-11,-11,41245130,外崎 修汰,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.3,68,4,4,0,,15,-15,-15
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0059,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,71975136,塩見 泰隆,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.3,83,-11,-11,21125134,石井 一成,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.6,79,-4,-4,0.3,,4,-7,-7
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0060,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,71975136,塩見 泰隆,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.3,83,-11,-11,91695157,林 琢真,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,32,82,-13,-8,0.3,,1,2,-3
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0061,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,71975136,塩見 泰隆,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.3,83,-11,-11,73375134,吉川 尚輝,読売ジャイアンツ,MIDDLE_NEUTRAL,2B,,32.5,80,-6,-6,0.2,,3,-5,-5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0062,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51355155,岩田 幸宏,東京ヤクルトスワローズ,MIDDLE_PREMIUM,CF,,33.6,96,-13,-13,21025157,田中 幹也,中日ドラゴンズ,MIDDLE_NEUTRAL,2B,,33.5,83,0,0,0.1,,13,-13,-13
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0063,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51355155,岩田 幸宏,東京ヤクルトスワローズ,MIDDLE_PREMIUM,CF,,33.6,96,-13,-13,11715153,小川 龍成,千葉ロッテマリーンズ,MIDDLE_NEUTRAL,2B,,33.4,86,-4,-4,0.2,,10,-9,-9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0064,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51355155,岩田 幸宏,東京ヤクルトスワローズ,MIDDLE_PREMIUM,CF,,33.6,96,-13,-13,61465133,牧原 大成,福岡ソフトバンクホークス,MIDDLE_NEUTRAL,2B,,33.5,82,1,1,0.1,,14,-14,-14
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0065,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0.1,,-6,6,6
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0066,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0,,-18,18,18
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0067,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0.1,,-6,6,5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0068,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,61565135,菊池 涼介,広島東洋カープ,MIDDLE_NEUTRAL,2B,,31.8,72,-5,-5,0.2,,-14,13,13
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0069,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0,,-9,9,9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0070,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,81585134,京田 陽太,横浜DeNAベイスターズ,MIDDLE_PREMIUM,SS,,31.1,78,-17,-17,41645136,藤岡 裕大,千葉ロッテマリーンズ,MIDDLE_NEUTRAL,2B,,30.8,65,-7,-7,0.3,,13,-10,-10
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0071,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0,,1,-1,-1
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0072,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.1,,-11,11,11
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0073,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0,,1,-1,-2
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0074,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,61565135,菊池 涼介,広島東洋カープ,MIDDLE_NEUTRAL,2B,,31.8,72,-5,-5,0.1,,-7,6,6
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0075,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,91695157,林 琢真,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,32,82,-13,-8,0.3,,-17,14,9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0076,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.1,,-2,2,2
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0077,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555155,梶原 昂希,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,33.4,90,-8,-8,21025157,田中 幹也,中日ドラゴンズ,MIDDLE_NEUTRAL,2B,,33.5,83,0,0,0.1,,7,-8,-8
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0078,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555155,梶原 昂希,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,33.4,90,-8,-8,11715153,小川 龍成,千葉ロッテマリーンズ,MIDDLE_NEUTRAL,2B,,33.4,86,-4,-4,0,,4,-4,-4
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0079,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555155,梶原 昂希,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,33.4,90,-8,-8,61465133,牧原 大成,福岡ソフトバンクホークス,MIDDLE_NEUTRAL,2B,,33.5,82,1,1,0.1,,8,-9,-9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0080,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0.3,,11,-13,-13
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0081,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.2,,-1,-1,-1
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0082,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0.3,,11,-13,-14
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0083,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.2,,8,-10,-10
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0084,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0.2,,3,-4,-4
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0085,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.1,,-9,8,8
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0086,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0.2,,3,-4,-5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0087,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,61565135,菊池 涼介,広島東洋カープ,MIDDLE_NEUTRAL,2B,,31.8,72,-5,-5,0.3,,-5,3,3
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0088,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.1,,0,-1,-1
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0089,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0.3,,1,-3,-3
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0090,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.2,,-11,9,9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0091,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0.3,,1,-3,-4
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0092,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.2,,-2,0,0
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0093,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51955159,佐々木 俊輔,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,33,76,2,2,41445153,中野 拓夢,阪神タイガース,MIDDLE_NEUTRAL,2B,,32.9,75,2,2,0.1,,1,0,0
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0094,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0.3,,5,-7,-7
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0095,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.2,,-7,5,5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0096,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0.3,,5,-7,-8
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0097,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.2,,2,-4,-4
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0098,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,21125134,石井 一成,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.6,79,-4,-4,0.2,,-2,3,3
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0099,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,73375134,吉川 尚輝,読売ジャイアンツ,MIDDLE_NEUTRAL,2B,,32.5,80,-6,-6,0.3,,-3,5,5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0100,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,41445153,中野 拓夢,阪神タイガース,MIDDLE_NEUTRAL,2B,,32.9,75,2,2,0.1,,2,-3,-3
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.3|AGE_UNRESTRICTED|0101,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,41645136,藤岡 裕大,千葉ロッテマリーンズ,MIDDLE_NEUTRAL,2B,,30.8,65,-7,-7,0.3,,-5,3,3
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0001,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255138,中川 圭太,オリックス・バファローズ,MIDDLE_PREMIUM,CF,,32.6,74,1,1,31835134,細川 成也,中日ドラゴンズ,CORNER_CATCHER,LF,,32.7,60,15,15,0.1,,14,-14,-14
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0002,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255138,中川 圭太,オリックス・バファローズ,MIDDLE_PREMIUM,CF,,32.6,74,1,1,51055138,田宮 裕涼,北海道日本ハムファイターズ,CORNER_CATCHER,C,,32.4,68,5,5,0.2,,6,-4,-4
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0003,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255138,中川 圭太,オリックス・バファローズ,MIDDLE_PREMIUM,CF,,32.6,74,1,1,21925151,郡司 裕也,北海道日本ハムファイターズ,CORNER_CATCHER,3B,,32.7,61,14,14,0.1,,13,-13,-13
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0004,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255138,中川 圭太,オリックス・バファローズ,MIDDLE_PREMIUM,CF,,32.6,74,1,1,11515139,岡 大海,千葉ロッテマリーンズ,CORNER_CATCHER,1B,,32.6,82,-7,-7,0,,-8,8,8
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0005,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51955153,来田 涼斗,オリックス・バファローズ,MIDDLE_PREMIUM,RF,,32.4,85,-12,-12,31835134,細川 成也,中日ドラゴンズ,CORNER_CATCHER,LF,,32.7,60,15,15,0.3,,25,-27,-27
