record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,event_id,origin_count,comment_count,like_sum,top_like_count,agreement_ratio,source_input_path,source_input_sha256,old_rejection_reason,reclassification_status,schema_validation,identity_validation,old_source_id,old_acceptance_status,old_directness,old_evidence_strength,old_text_excerpt,old_posted_at,old_retrieved_at,old_accessibility_status,old_identity_status
SP032-RUN2-GXSR174,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/iipyon0507/status/1978418339215982609,1978418339215982609,1978418339215982609,@iipyon0507,NOT_PUBLICLY_DOCUMENTED,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_iipyon0507,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1978418339215982609,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR174,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,,2026-08-10T12:41:19.205Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR175,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/cun_song14143/status/1990736218078818702,1990736218078818702,1990736218078818702,@cun_song14143,NOT_PUBLICLY_DOCUMENTED,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_cun_song14143,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1990736218078818702,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR175,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,,2026-08-10T12:41:19.205Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR177,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Tao_0322/status/2035692370558349456,2035692370558349456,2035692370558349456,@Tao_0322,2026-03-22 12:17:37 GMT,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_Tao_0322,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2035692370558349456,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR177,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2026-03-22 12:17:37 GMT,2026-08-10T12:41:07.368Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR178,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/tracking_now/status/2040603137187471860,2040603137187471860,2040603137187471860,@tracking_now,NOT_PUBLICLY_DOCUMENTED,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_tracking_now,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2040603137187471860,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR178,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,,2026-08-10T12:40:59.554Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR179,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/6d0WLgoKfP20737/status/2041867789183676641,2041867789183676641,2041867789183676641,@6d0WLgoKfP20737,2026-04-08,石上よりも足も速いだろうし,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_6d0WLgoKfP20737,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2041867789183676641,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR179,REJECTED,TARGET_NOT_VERIFIABLE,NONE_FOR_ACCEPTANCE,石上よりも足も速いだろうし,2026-04-08,2026-08-10T12:40:41.175Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR180,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Lysenko_Yoshida/status/2049700341634187360,2049700341634187360,2049700341634187360,@Lysenko_Yoshida,2026-04-30,実際知野のベーランはマジ、あの番長が足の速い林琢真を使わずに知野を代走に使うくらいマジ。,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_Lysenko_Yoshida,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2049700341634187360,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR180,REJECTED,BASERUNNING_OR_STOLEN_BASE,NONE_FOR_ACCEPTANCE,実際知野のベーランはマジ、あの番長が足の速い林琢真を使わずに知野を代走に使うくらいマジ。,2026-04-30,2026-08-10T12:40:41.175Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR181,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/makishi23/status/2078423711078846672,2078423711078846672,2078423711078846672,@makishi23,2026-07-18,今日ハマスタのライスタの近くなんだけど、さっきのもう少しでホームランの林琢真の3ベース、打球が当たった時のゴンって音が聞こえてきて感動した！そして、足の速さにも感動！今日も勝つぞ！ベイスターズ！,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_makishi23,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2078423711078846672,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR181,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,今日ハマスタのライスタの近くなんだけど、さっきのもう少しでホームランの林琢真の3ベース、打球が当たった時のゴンって音が聞こえてきて感動した！そして、足の速さにも感動！今日も勝つぞ！ベイスターズ！,2026-07-18,2026-08-10T12:40:41.547Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR182,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/kakkii_bay/status/2079163315524399553,2079163315524399553,2079163315524399553,@kakkii_bay,2026-07-20,林琢真の努力を踏みにじるかのような送りバント指示 お前は背が低いし足速いんだから1アウト1塁でもバント！ですか,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_kakkii_bay,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2079163315524399553,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR182,REJECTED,BASERUNNING_OR_STOLEN_BASE,NONE_FOR_ACCEPTANCE,林琢真の努力を踏みにじるかのような送りバント指示 お前は背が低いし足速いんだから1アウト1塁でもバント！ですか,2026-07-20,2026-08-10T12:40:41.547Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR183,鈴木 大地,81985135,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/toinera_/status/1865031178421731550,1865031178421731550,1865031178421731550,@toinera_,NOT_PUBLICLY_DOCUMENTED,"足速そうな名前と選手像なのの実は全然足が速くない男、その名は鈴木大地
2024-12-06 13:50:58 GMT",,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_toinera_,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1865031178421731550,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PASS_PLAYER_TEXT_MATCH,GXSR183,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,"足速そうな名前と選手像なのの実は全然足が速くない男、その名は鈴木大地
2024-12-06 13:50:58 GMT",,2026-08-10T12:40:04.940Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR184,鈴木 大地,81985135,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/aobata_jpn/status/1971877407171952704,1971877407171952704,1971877407171952704,@aobata_jpn,2024-12-06 13:50:58 GMT,"鈴木大地36歳、全力疾走！
2025-09-27 09:59:44 GMT",,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_aobata_jpn,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1971877407171952704,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR184,REJECTED,EFFORT_NOT_SPEED,NONE_FOR_ACCEPTANCE,"鈴木大地36歳、全力疾走！
2025-09-27 09:59:44 GMT",2024-12-06 13:50:58 GMT,2026-08-10T12:40:20.885Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR185,鈴木 大地,81985135,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/jerryandjimmy/status/1991514528610414964,1991514528610414964,1991514528610414964,@jerryandjimmy,2025-11-20 14:30:38 GMT,"荻野A→D
柳田C→E
島内岡島鈴木大地の走力はF
栗山は余裕のG",,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_jerryandjimmy,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1991514528610414964,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR185,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,"荻野A→D
柳田C→E
島内岡島鈴木大地の走力はF
栗山は余裕のG",2025-11-20 14:30:38 GMT,2026-08-10T12:39:51.613Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR186,鈴木 大地,81985135,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Roku7_AIMS/status/2040609735112823266,2040609735112823266,2040609735112823266,@Roku7_AIMS,2026-04-05 01:57:28 GMT,"平良の代走専に感じることはあるけど
守備鈴木大地未満
打撃伊藤裕季也未満
走力そこそこ普通
こんな感じだからな
ワォより速いとも思えないけどこれでも首脳陣は使おうとしてらように見えるがな",,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_Roku7_AIMS,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2040609735112823266,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR186,REJECTED,BASERUNNING_OR_STOLEN_BASE,NONE_FOR_ACCEPTANCE,"平良の代走専に感じることはあるけど
守備鈴木大地未満
打撃伊藤裕季也未満
走力そこそこ普通
こんな感じだからな
ワォより速いとも思えないけどこれでも首脳陣は使おうとしてらように見えるがな",2026-04-05 01:57:28 GMT,2026-08-10T12:39:51.613Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR187,鈴木 大地,81985135,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/yasuhiro926/status/2061747891946050004,2061747891946050004,2061747891946050004,@yasuhiro926,2026-06-02 09:52:57 GMT,鈴木大地の何が凄いって、別にとりたててパンチ力があるワケでも足が速いワケでもなく、3割打者の常連でもなく(1度も打ってない)せいぜい.270の7本塁打くらいの打者で、守備も別に上手いワケでもないのに、約15年も現役を続けていて1500安打も打ってるトコよな。ある意味で野球少年の希望だと思う。,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_yasuhiro926,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: DUPLICATE_OF_EXISTING_SOURCE:SNSR040,CONTEXT_ONLY,Retained with its original duplicate linkage. It is not counted as an independent origin or re-accepted as a new observation.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2061747891946050004,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,DUPLICATE_OF_EXISTING_SOURCE:SNSR040,RETAINED_DUPLICATE_NOT_INDEPENDENT,PASS,PASS_PLAYER_TEXT_MATCH,GXSR187,REJECTED,DUPLICATE_OF_EXISTING_SOURCE,NONE_FOR_ACCEPTANCE,鈴木大地の何が凄いって、別にとりたててパンチ力があるワケでも足が速いワケでもなく、3割打者の常連でもなく(1度も打ってない)せいぜい.270の7本塁打くらいの打者で、守備も別に上手いワケでもないのに、約15年も現役を続けていて1500安打も打ってるトコよな。ある意味で野球少年の希望だと思う。,2026-06-02 09:52:57 GMT,2026-08-10T12:39:51.613Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR188,鈴木 大地,81985135,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/nmstyn/status/2061780209557524582,2061780209557524582,2061780501363671339,@nmstyn,2026-06-02 12:01:22 GMT,鈴木大地が俊足…?,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_nmstyn,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: SAME_EVENT_ORIGIN_DUPLICATE_OF_2061780501363671339,CONTEXT_ONLY,Retained with its original duplicate linkage. It is not counted as an independent origin or re-accepted as a new observation.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2061780501363671339,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,SAME_EVENT_ORIGIN_DUPLICATE_OF_2061780501363671339,RETAINED_DUPLICATE_NOT_INDEPENDENT,PASS,PASS_PLAYER_TEXT_MATCH,GXSR188,REJECTED,SAME_EVENT_ORIGIN_DUPLICATE,NONE_FOR_ACCEPTANCE,鈴木大地が俊足…?,2026-06-02 12:01:22 GMT,2026-08-10T12:39:47.864Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
