raw_id,player,player_display,team_or_affiliation,measurement_date,measurement_year,measurement_era,metric,value,unit,timing_method,start_protocol,surface_or_conditions,cohort_id,cohort_completeness,source_manifest_id,source_tier,source_name,source_url,evidence_class,original_usage_class,canonicality,high_confidence_candidate,bank_acceptance_status,rejection_reason,same_measurement_cluster_id,temporal_resolution_status,selected_as_anchor,selected_anchor_id,notes
R00325,三森大貴,三森大貴,福岡ソフトバンクホークス,,2022,2022,HP_TO_1B_SECONDS,3.71,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,headslide,2022年3月25日～4月30日、内野安打で一塁へヘッドスライディングした場面,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/41022,CONTEXT_ONLY,exclude_from_speed,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_三森大貴_2022_3.71,EXACT_OR_NOT_APPLICABLE,false,,ヘッドスライディングで走り抜けと終端条件が違うため除外。
R00326,松本剛,松本剛,北海道日本ハムファイターズ,,2022,2022,HP_TO_1B_SECONDS,3.94,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2022年3月25日～4月30日、右打者の内野安打一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/41022,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_松本剛_2022_3.94,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00327,福田周平,福田周平,オリックス・バファローズ,,2022,2022,HP_TO_1B_SECONDS,3.69,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,bunt,2022年3月25日～4月30日、セーフティーバントによる内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/41022,CONTEXT_ONLY,exclude_from_speed,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_福田周平_2022_3.69,EXACT_OR_NOT_APPLICABLE,false,,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00328,藤原恭大,藤原恭大,千葉ロッテマリーンズ,,2023,2023,HP_TO_1B_SECONDS,3.9,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2023年3月30日～5月14日、投手のグラブに当たって後方へ転がった打球の内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/50792,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_藤原恭大_2023_3.9,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00329,茶野篤政,茶野篤政,オリックス・バファローズ,,2023,2023,HP_TO_1B_SECONDS,3.88,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2023年3月30日～5月14日、内野安打の一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/50792,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_茶野篤政_2023_3.88,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00330,和田康士朗,和田康士朗,千葉ロッテマリーンズ,,2023,2023,HP_TO_1B_SECONDS,3.85,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2023年3月30日～5月14日、内野安打の一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/50792,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_和田康士朗_2023_3.85,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00331,周東佑京,周東佑京,福岡ソフトバンクホークス,,2023,2023,HP_TO_1B_SECONDS,3.83,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2023年3月30日～5月14日、打ち損ねのゴロを反射的に走り出した内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/50792,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_周東佑京_2023_3.83,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00332,周東佑京,周東佑京,福岡ソフトバンクホークス,,2023,2023,HP_TO_1B_SECONDS,3.77,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2023年3月30日～5月14日、内野安打の一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/50792,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_周東佑京_2023_3.77,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00333,小深田大翔,小深田大翔,東北楽天ゴールデンイーグルス,,2023,2023,HP_TO_1B_SECONDS,3.66,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,bunt,2023年3月30日～5月14日、左打者のセーフティーバント,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/50792,CONTEXT_ONLY,exclude_from_speed,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_小深田大翔_2023_3.66,EXACT_OR_NOT_APPLICABLE,false,,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00334,江越大賀,江越大賀,北海道日本ハムファイターズ,,2023,2023,HP_TO_1B_SECONDS,4,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2023年3月30日～5月14日、右打者の内野安打一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/50792,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_江越大賀_2023_4,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00335,小郷裕哉,小郷裕哉,東北楽天ゴールデンイーグルス,,2024,2024,HP_TO_1B_SECONDS,3.84,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2024年開幕～4月30日、体勢を崩されながら打った内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/61236,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_小郷裕哉_2024_3.84,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00336,周東佑京,周東佑京,福岡ソフトバンクホークス,,2024,2024,HP_TO_1B_SECONDS,3.81,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2024年開幕～4月30日、一二塁間のゴロで投手との競走になった内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/61236,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_周東佑京_2024_3.81,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00337,周東佑京,周東佑京,福岡ソフトバンクホークス,,2024,2024,HP_TO_1B_SECONDS,3.8,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2024年開幕～4月30日、二塁手から一塁カバー投手へのトスと競走になった内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/61236,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_周東佑京_2024_3.8,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00338,源田壮亮,源田壮亮,埼玉西武ライオンズ,,2024,2024,HP_TO_1B_SECONDS,3.77,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2024年開幕～4月30日、投手の右側を抜いたゴロの内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/61236,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_源田壮亮_2024_3.77,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00339,周東佑京,周東佑京,福岡ソフトバンクホークス,,2024,2024,HP_TO_1B_SECONDS,3.75,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2024年開幕～4月30日、内野安打の一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/61236,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_周東佑京_2024_3.75,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00340,外崎修汰,外崎修汰,埼玉西武ライオンズ,,2024,2024,HP_TO_1B_SECONDS,4.13,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2024年開幕～4月30日、右打者の内野安打一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/61236,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_外崎修汰_2024_4.13,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00341,周東佑京,周東佑京,福岡ソフトバンクホークス,,2024,2024,HP_TO_1B_SECONDS,3.4,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,bunt,2024年開幕～4月30日、三塁線へのセーフティーバント,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,パ・リーグ.com,https://pacificleague.com/news/61236,CONTEXT_ONLY,exclude_from_speed,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_周東佑京_2024_3.4,EXACT_OR_NOT_APPLICABLE,false,,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00342,辰己涼介,辰己涼介,東北楽天ゴールデンイーグルス,,2018,2018,HP_TO_1B_SECONDS,3.47,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,bunt,2018年6月11日全日本大学野球選手権、セーフティーバントの一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,スポーツ報知,https://hochi.news/articles/20181103-OHT1T50032.html,CONTEXT_ONLY,exclude_from_speed,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_辰己涼介_2018_3.47,EXACT_OR_NOT_APPLICABLE,false,,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00343,重信慎之介,重信慎之介,読売ジャイアンツ,,2015,2015,HP_TO_1B_SECONDS,3.7,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,unknown,2015年ドラフト時、早稲田大学での一塁到達平均タイム,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,スポニチアネックス,https://www.sponichi.co.jp/baseball/news/2015/10/23/kiji/K20151023011370860.html,CONTEXT_ONLY,exclude_until_context_known,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_重信慎之介_2015_3.7,EXACT_OR_NOT_APPLICABLE,false,,打撃形態/計測条件が不明。条件が確認できるまで使用しない。
R00344,大谷翔平,大谷翔平,北海道日本ハムファイターズ,,2016,2016,HP_TO_1B_SECONDS,3.8,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2016年6月29日西武戦3回、一塁内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,スポニチアネックス,https://www.sponichi.co.jp/baseball/news/2016/07/29/kiji/K20160729013056180.html,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_大谷翔平_2016_3.8,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00345,大谷翔平,大谷翔平,北海道日本ハムファイターズ,,2016,2016,HP_TO_1B_SECONDS,3.84,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2016年7月27日西武戦9回、遊撃適時内野安打,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,スポニチアネックス,https://www.sponichi.co.jp/baseball/news/2016/07/29/kiji/K20160729013056180.html,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_大谷翔平_2016_3.84,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00346,岡田幸文,岡田幸文,千葉ロッテマリーンズ,,2016,2016,HP_TO_1B_SECONDS,3.77,seconds,reported_hp_to_1b_unspecified_origin,swing_or_bunt_to_run,normal_swing,2016年7月までにパ・リーグTVが特集した内野安打一塁到達,GAME_CONTEXT_NOT_COHORT,curated_homeplate_to_first_20260809,medium,スポニチアネックス,https://www.sponichi.co.jp/baseball/news/2016/07/29/kiji/K20160729013056180.html,CONTEXT_ONLY,tier_c_contextual,CANONICAL_SOURCE_RECORD,false,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,hp_to_1b_岡田幸文_2016_3.77,EXACT_OR_NOT_APPLICABLE,false,,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00347,並木秀尊,並木秀尊,,,2019,2019,50m,5.32,seconds,special_first_step_start,protocol_mismatch,大学日本代表候補合宿。1歩目を踏み出してから計測開始する変則ルール。,outlier_context_20260809,NOT_COMPARABLE,outlier_short_distance_context_20260809,B_OR_C_CONTEXTUAL,日刊スポーツ,https://www.nikkansports.com/baseball/news/202306230001335.html,EXCLUDED_OUTLIER_OR_PROTOCOL_MISMATCH,,CANONICAL_SOURCE_RECORD,false,REJECTED_PROTOCOL,REJECTED_PROTOCOL_OR_DISTANCE_MISMATCH,outlier_並木秀尊_2019_5.32,EXACT_OR_NOT_APPLICABLE,false,,false
R00348,並木秀尊,並木秀尊,,,2022,2022,50m,6.06,seconds,tv_50m_protocol_unspecified,not_publicly_documented,超プロ野球ULTRA収録で計測。記事では通常の50m走として紹介されるが、光電管・スタート規則等は不明。,outlier_context_20260809,NOT_COMPARABLE,outlier_short_distance_context_20260809,B_OR_C_CONTEXTUAL,日刊スポーツ,https://www.nikkansports.com/baseball/news/202306230001335.html,EXCLUDED_OUTLIER_OR_PROTOCOL_MISMATCH,,CANONICAL_SOURCE_RECORD,false,REJECTED_PROTOCOL,REJECTED_PROTOCOL_OR_DISTANCE_MISMATCH,outlier_並木秀尊_2022_6.06,EXACT_OR_NOT_APPLICABLE,false,,false
R00349,小園海斗,小園海斗,,,,UNKNOWN,50m,,seconds,scouting_profile_protocol_unspecified,not_publicly_documented,高校時代の紹介値。2016年記事では本人が最速5.9〜6.0秒、2018年記事は5.9秒、2019年記事は5.8秒と表記に幅がある。,outlier_context_20260809,NOT_COMPARABLE,outlier_short_distance_context_20260809,B_OR_C_CONTEXTUAL,スポーツナビ,,EXCLUDED_OUTLIER_OR_PROTOCOL_MISMATCH,,CANONICAL_SOURCE_RECORD,false,REJECTED_PROTOCOL,REJECTED_PROTOCOL_OR_DISTANCE_MISMATCH,outlier_小園海斗_null_undefined,EXACT_OR_NOT_APPLICABLE,false,,false
R00350,矢野雅哉,矢野雅哉,,,,UNKNOWN,50m,5.9,seconds,scouting_profile_protocol_unspecified,not_publicly_documented,選手紹介で50m5.9秒。測定年・計時方式は記事から特定できない。,outlier_context_20260809,NOT_COMPARABLE,outlier_short_distance_context_20260809,B_OR_C_CONTEXTUAL,日刊スポーツ,https://www.nikkansports.com/baseball/news/202208160001089.html,EXCLUDED_OUTLIER_OR_PROTOCOL_MISMATCH,,CANONICAL_SOURCE_RECORD,false,REJECTED_PROTOCOL,REJECTED_PROTOCOL_OR_DISTANCE_MISMATCH,outlier_矢野雅哉_null_5.9,EXACT_OR_NOT_APPLICABLE,false,,false
R00351,村林一輝,村林一輝,,,2015,2015,50m,6.2,seconds,scouting_profile_protocol_unspecified,not_publicly_documented,高校時代のドラフト紹介。50m6.2秒・遠投110m。,outlier_context_20260809,NOT_COMPARABLE,outlier_short_distance_context_20260809,B_OR_C_CONTEXTUAL,週刊ベースボールONLINE,https://column.sp.baseball.findfriends.jp/?id=055-20151207-01&pid=column_detail,EXCLUDED_OUTLIER_OR_PROTOCOL_MISMATCH,,CANONICAL_SOURCE_RECORD,false,REJECTED_PROTOCOL,REJECTED_PROTOCOL_OR_DISTANCE_MISMATCH,outlier_村林一輝_2015_6.2,EXACT_OR_NOT_APPLICABLE,false,,false
R00352,細川成也,細川成也,,,,UNKNOWN,50m,6.2,seconds,scouting_profile_protocol_unspecified,not_publicly_documented,高卒新人期の紹介で50m6.2秒。測定年・計時方式は特定できない。,outlier_context_20260809,NOT_COMPARABLE,outlier_short_distance_context_20260809,B_OR_C_CONTEXTUAL,BASEBALL KING,https://baseballking.jp/ns/134127/,EXCLUDED_OUTLIER_OR_PROTOCOL_MISMATCH,,CANONICAL_SOURCE_RECORD,false,REJECTED_PROTOCOL,REJECTED_PROTOCOL_OR_DISTANCE_MISMATCH,outlier_細川成也_null_6.2,EXACT_OR_NOT_APPLICABLE,false,,false
R00353,赤星憲広,赤星憲広,,,,UNKNOWN,HP_TO_1B_FASTEST_SEC,3.74,seconds,過去最速値として後年記事が引用,not_anchor_eligible,過去最速値として後年記事が引用,QA-S07,QA_ONLY,historical_speed_qa_20260809,tier_c_qa_only,デイリースポーツ,https://www.daily.co.jp/tigers/2017/10/31/0010691130.shtml,QA_CONTEXT_ONLY,,CANONICAL_SOURCE_RECORD,false,REJECTED_QA_ONLY,REJECTED_HISTORICAL_QA_CONTEXT_NOT_ANCHOR,QA-S07_赤星憲広_hp_to_1b_fastest_sec,EXACT_OR_NOT_APPLICABLE,false,,接触→一塁の最速値であり、T90直接値ではない。
R00354,イチロー,イチロー,,,2001,2001,HP_TO_1B_AVG_SEC,3.7,seconds,MLB1年目当時の平均として2019年記事が記載,not_anchor_eligible,MLB1年目当時の平均として2019年記事が記載,QA-S08,QA_ONLY,historical_speed_qa_20260809,tier_c_qa_only,日刊スポーツ,https://www.nikkansports.com/baseball/mlb/news/201903090000463.html,QA_CONTEXT_ONLY,,CANONICAL_SOURCE_RECORD,false,REJECTED_QA_ONLY,REJECTED_HISTORICAL_QA_CONTEXT_NOT_ANCHOR,QA-S08_イチロー_hp_to_1b_avg_sec,EXACT_OR_NOT_APPLICABLE,false,,平均一塁到達で安定情報はあるが、打撃→走行移行と左打席距離が混ざる。
R00355,イチロー,イチロー,,,2019,2019,HP_TO_1B_SEC,3.88,seconds,オープン戦二ゴロ、全力疾走。テレビ局計測。,not_anchor_eligible,オープン戦二ゴロ、全力疾走。テレビ局計測。,QA-S08,QA_ONLY,historical_speed_qa_20260809,tier_c_qa_only,日刊スポーツ,https://www.nikkansports.com/baseball/mlb/news/201903090000463.html,QA_CONTEXT_ONLY,,CANONICAL_SOURCE_RECORD,false,REJECTED_QA_ONLY,REJECTED_HISTORICAL_QA_CONTEXT_NOT_ANCHOR,QA-S08_イチロー_hp_to_1b_sec,EXACT_OR_NOT_APPLICABLE,false,,
